OBJECTID,Permanent_Identifier,FDate,Resolution,GNIS_ID,GNIS_Name,LengthKM,ReachCode,FlowDir,WBArea_Permanent_Identifier,FType,FCode,MainPath,InNetwork,VisibilityFilter,Shape_Length,NHDPlusID,VPUID,Enabled
29157,125920623,3/9/2012 10:33:02,2,00597508,Gwynns Falls,0.199000000000000,02060003000191,1,125920295,558,55800,0,1,0,0.002187556770385,10000400001137.000000000000000,0206,1
29158,125920392,3/9/2012 10:31:50,2,,,1.582000000000000,02060003000792,1,,460,46006,0,1,0,0.016906837916940,10000400001138.000000000000000,0206,1
29159,125920421,3/9/2012 10:34:35,2,,,0.600000000000000,02060003008334,1,,460,46006,0,1,0,0.006625829926509,10000400001140.000000000000000,0206,1
29160,125920492,6/10/2016 0:00:00,2,,,0.871446420000000,02060003007248,1,,460,46006,0,1,0,0.009005419821977,10000400001141.000000000000000,0206,1
29161,125920498,6/10/2016 0:00:00,2,,,0.617677080000000,02060003008364,1,,460,46006,0,1,0,0.005813936666075,10000400001142.000000000000000,0206,1
29241,125919693,3/9/2012 10:34:18,2,,,1.241000000000000,02060003000512,1,,460,46006,0,1,0,0.013090619723225,10000400000504.000000000000000,0206,1
29242,125919809,3/9/2012 10:35:47,2,,,0.249000000000000,02060003008239,1,,460,46003,0,1,0,0.002595544501535,10000400000505.000000000000000,0206,1
29243,125915518,3/9/2012 10:35:41,2,00583757,Chimney Branch,1.078000000000000,02060003000598,1,,460,46006,0,1,0,0.012151171835385,10000400000507.000000000000000,0206,1
29244,125915574,3/9/2012 10:32:29,2,00585304,Keysers Run,0.046000000000000,02060003000590,1,,460,46006,0,1,0,0.000533178939156,10000400000508.000000000000000,0206,1
29393,125915658,3/9/2012 10:34:54,2,,,0.068000000000000,02060003007193,1,125915276,558,55800,0,1,0,0.000685754508897,10000400005426.000000000000000,0206,1
29733,125915536,3/9/2012 10:33:12,2,,,3.031000000000000,02060003000727,1,,460,46006,0,1,0,0.033209242879476,10000400005172.000000000000000,0206,1
29734,125915456,3/9/2012 10:33:31,2,,,1.204000000000000,02060003007203,1,,460,46006,0,1,0,0.013686998177555,10000400005173.000000000000000,0206,1
29828,125922618,3/9/2012 10:34:28,2,,,0.150000000000000,02060003008755,1,,460,46003,0,1,0,0.001427940445521,10000400005756.000000000000000,0206,1
29830,125920628,4/21/2015 0:00:00,2,,,0.055847610000000,02060003008296,1,125920315,558,55800,0,1,0,0.000513188346695,10000400005758.000000000000000,0206,1
29831,125920626,4/21/2015 0:00:00,2,,,0.153766000000000,02060003008304,1,125920294,558,55800,0,1,0,0.001782909414304,10000400005759.000000000000000,0206,1
29832,125920350,4/21/2015 0:00:00,2,,,0.438931700000000,02060003008304,1,,460,46006,0,1,0,0.004573216257862,10000400005760.000000000000000,0206,1
29833,125920426,3/9/2012 10:33:02,2,00597508,Gwynns Falls,0.927000000000000,02060003000191,1,,460,46006,0,1,0,0.009253108469104,10000400005761.000000000000000,0206,1
29912,125919611,3/9/2012 10:34:03,2,00583379,Brice Run,0.720000000000000,02060003000337,1,,460,46006,0,1,0,0.006765509954004,10000400014556.000000000000000,0206,1
29913,125919624,3/9/2012 10:32:20,2,00583379,Brice Run,0.336000000000000,02060003000338,1,,460,46006,0,1,0,0.003606893161060,10000400014557.000000000000000,0206,1
29914,125919715,3/9/2012 10:33:11,2,,,0.273000000000000,02060003008234,1,,460,46006,0,1,0,0.002854549883951,10000400014558.000000000000000,0206,1
29915,125919661,3/9/2012 10:35:13,2,00585692,Mardella Branch,2.448000000000000,02060003000511,1,,460,46006,0,1,0,0.023098205863743,10000400014560.000000000000000,0206,1
29916,125919841,3/9/2012 10:32:38,2,00583379,Brice Run,0.017000000000000,02060003000339,1,125919533,558,55800,0,1,0,0.000195071109250,10000400014561.000000000000000,0206,1
29917,125919705,3/9/2012 10:34:24,2,,,0.265000000000000,02060003008230,1,,460,46006,0,1,0,0.002598606886683,10000400014562.000000000000000,0206,1
29918,125915371,3/9/2012 10:34:19,2,,,1.990000000000000,02060003000734,1,,460,46006,0,1,0,0.021930332575191,10000400014563.000000000000000,0206,1
29919,125915512,3/9/2012 10:34:11,2,00585080,Horsehead Branch,2.836000000000000,02060003000736,1,,460,46006,0,1,0,0.032398352378198,10000400014564.000000000000000,0206,1
29920,125915398,3/9/2012 10:34:57,2,,,0.667000000000000,02060003007178,1,,460,46006,0,1,0,0.007046489575513,10000400014565.000000000000000,0206,1
30186,125920624,3/9/2012 10:31:50,2,,,0.260000000000000,02060003008378,1,,460,46006,0,1,0,0.002503223970625,10000400005704.000000000000000,0206,1
30187,125920546,4/21/2015 0:00:00,2,,,0.067260810000000,02060003008370,1,,460,46006,0,1,0,0.000699012670398,10000400005705.000000000000000,0206,1
30188,125920371,3/9/2012 10:35:44,2,,,0.407000000000000,02060003008311,1,,460,46006,0,1,0,0.003957163913620,10000400005706.000000000000000,0206,1
30189,125920550,6/10/2016 0:00:00,2,,,1.011646510000000,02060003008309,1,,460,46006,0,1,0,0.010101096732554,10000400005707.000000000000000,0206,1
30190,125915859,3/9/2012 10:34:01,2,00584108,Dipping Pond Run,0.040000000000000,02060003000769,1,,460,46006,0,1,0,0.000374913020417,10000400005708.000000000000000,0206,1
30223,125920645,4/21/2015 0:00:00,2,,,0.209054110000000,02060003008310,1,125920321,558,55800,0,1,0,0.001907538177792,10000400005762.000000000000000,0206,1
30224,125915827,3/9/2012 10:35:50,2,00597622,Jones Falls,1.222000000000000,02060003000760,1,,460,46006,0,1,0,0.012150986747505,10000400005763.000000000000000,0206,1
30225,125915915,3/9/2012 10:34:38,2,,,0.738000000000000,02060003007268,1,,460,46006,0,1,0,0.007605300582542,10000400005764.000000000000000,0206,1
30290,125919591,3/9/2012 10:34:00,2,,,0.321000000000000,02060003008177,1,,460,46003,0,1,0,0.003153598169620,10000400005167.000000000000000,0206,1
30312,125915609,3/9/2012 10:32:50,2,00597508,Gwynns Falls,1.542000000000000,02060003000202,1,,460,46006,0,1,0,0.015751782036763,10000400014566.000000000000000,0206,1
30387,125915839,3/9/2012 10:34:16,2,,,0.686000000000000,02060003000786,1,,460,46006,0,1,0,0.007251119380692,10000400001255.000000000000000,0206,1
30388,125915926,6/10/2016 0:00:00,2,,,0.967551600000000,02060003007270,1,,460,46006,0,1,0,0.010713883845209,10000400001256.000000000000000,0206,1
30483,125915637,3/9/2012 10:33:04,2,00584342,Falls Run,0.017000000000000,02060003000516,1,125915313,558,55800,0,1,0,0.000183082543094,10000400000438.000000000000000,0206,1
30646,81698645,3/9/2012 11:35:17,2,,,0.747000000000000,02060006001898,1,,460,46006,0,1,0,0.006998659535949,10000400005033.000000000000000,0206,1
30647,81698691,3/9/2012 11:35:20,2,,,0.648000000000000,02060006001896,1,,460,46006,0,1,0,0.005906701558762,10000400005034.000000000000000,0206,1
30648,81698679,3/9/2012 11:35:38,2,00586615,Plumtree Branch,0.421000000000000,02060006000654,1,,460,46003,0,1,0,0.004707416061937,10000400005035.000000000000000,0206,1
30649,125919862,3/9/2012 10:35:29,2,,,0.021000000000000,02060003000662,1,125924170,558,55800,0,1,0,0.000232680390812,10000400005240.000000000000000,0206,1
30650,125919690,3/9/2012 10:32:53,2,00587615,Sucker Branch,1.737000000000000,02060003000661,1,,460,46006,0,1,0,0.018032811118520,10000400005241.000000000000000,0206,1
30651,125919919,3/9/2012 10:33:07,2,00597875,Patapsco River,2.843000000000000,02060003000241,1,125924170,558,55800,0,1,0,0.027031458720519,10000400005242.000000000000000,0206,1
30652,125919583,3/9/2012 10:33:57,2,,,0.338000000000000,02060003008172,1,,460,46003,0,1,0,0.003117036303987,10000400005244.000000000000000,0206,1
30653,125919765,3/9/2012 10:33:27,2,,,0.327000000000000,02060003008181,1,,460,46006,0,1,0,0.003007567755628,10000400005245.000000000000000,0206,1
30654,125919887,3/9/2012 10:31:58,2,00597875,Patapsco River,0.381000000000000,02060003000244,1,125924170,558,55800,0,1,0,0.004302922619778,10000400005246.000000000000000,0206,1
30655,125919744,3/9/2012 10:32:38,2,00583379,Brice Run,0.457000000000000,02060003000339,1,,460,46003,0,1,0,0.004186019797953,10000400005247.000000000000000,0206,1
30656,125919656,3/9/2012 10:35:10,2,,,0.423000000000000,02060003000507,1,,460,46003,0,1,0,0.003834593850011,10000400005248.000000000000000,0206,1
30659,125920218,6/10/2016 0:00:00,2,,,0.097047880000000,02060003011605,0,,566,56600,0,0,0,0.000945393776883,10000400005928.000000000000000,0206,1
30661,125916139,3/9/2012 10:32:45,2,00592542,Kelly Branch,2.891000000000000,02060003000895,1,,460,46006,0,1,0,0.029783158092680,10000400005930.000000000000000,0206,1
30746,125919876,3/9/2012 10:34:03,2,00583379,Brice Run,0.031000000000000,02060003000337,1,125924170,558,55800,0,1,0,0.000274469006151,10000400005168.000000000000000,0206,1
30747,125919618,3/9/2012 10:31:38,2,00584689,Granite Branch,0.656000000000000,02060003000513,1,,460,46006,0,1,0,0.006632630799703,10000400005169.000000000000000,0206,1
30748,125919671,3/9/2012 10:33:20,2,,,0.474000000000000,02060003008210,1,,460,46006,0,1,0,0.004711672096850,10000400005171.000000000000000,0206,1
30794,125922638,3/9/2012 10:32:26,2,,,0.523000000000000,02060003008763,1,,460,46003,0,1,0,0.004902688497303,10000400015247.000000000000000,0206,1
30795,125920076,6/10/2016 0:00:00,2,00597622,Jones Falls,1.076803450000000,02060003000748,1,,460,46006,0,1,0,0.010746154265301,10000400015248.000000000000000,0206,1
30796,125920236,3/9/2012 10:33:45,2,,,0.151000000000000,02060003000750,1,,334,33400,0,1,0,0.001763080086234,10000400015249.000000000000000,0206,1
30797,125916025,3/9/2012 10:33:12,2,,,0.107000000000000,02060003011175,1,125915672,558,55800,0,1,0,0.001201754502535,10000400015250.000000000000000,0206,1
30798,125916024,3/9/2012 10:33:17,2,,,0.086000000000000,02060003000790,1,125915802,558,55800,0,1,0,0.000873388834042,10000400015251.000000000000000,0206,1
30799,125916022,3/9/2012 10:33:03,2,,,0.013000000000000,02060003007274,1,125915789,558,55800,0,1,0,0.000156000127982,10000400015252.000000000000000,0206,1
30800,125916023,3/9/2012 10:33:17,2,,,0.014000000000000,02060003000790,1,125915789,558,55800,0,1,0,0.000143820690629,10000400015253.000000000000000,0206,1
30801,125915939,6/10/2016 0:00:00,2,,,1.503573350000000,02060003007273,1,,460,46006,0,1,0,0.013874138467914,10000400015254.000000000000000,0206,1
30979,125915516,3/9/2012 10:35:08,2,,,0.819000000000000,02060003007220,1,,460,46006,0,1,0,0.008763873862893,10000400000439.000000000000000,0206,1
30981,125915565,3/9/2012 10:35:12,2,,,0.393000000000000,02060003007236,1,,460,46006,0,1,0,0.004270674743503,10000400000441.000000000000000,0206,1
30982,125915595,3/9/2012 10:35:19,2,,,1.593000000000000,02060003007242,1,,460,46006,0,1,0,0.016265536575237,10000400000442.000000000000000,0206,1
31143,125919749,3/9/2012 10:35:10,2,,,0.818000000000000,02060003000507,1,,460,46006,0,1,0,0.008008984002215,10000400005249.000000000000000,0206,1
31144,125915376,6/10/2016 0:00:00,2,00586788,Red Run,2.223107330000000,02060003000728,1,,460,46006,0,1,0,0.024681125161968,10000400005250.000000000000000,0206,1
31145,125915395,3/9/2012 10:32:09,2,,,0.882000000000000,02060003007176,1,,460,46006,0,1,0,0.009979060741961,10000400005251.000000000000000,0206,1
31244,125920331,3/9/2012 10:33:06,2,,,0.719000000000000,02060003000494,1,,460,46006,0,1,0,0.007193862408108,10000400005594.000000000000000,0206,1
31245,125922429,3/9/2012 10:35:51,2,,,0.364000000000000,02060003008687,1,,460,46006,0,1,0,0.004043754444045,10000400005595.000000000000000,0206,1
31246,125920573,6/10/2016 0:00:00,2,,,0.206448570000000,02060003000494,1,,460,46006,0,1,0,0.002156865028926,10000400005596.000000000000000,0206,1
31247,125920340,3/9/2012 10:35:29,2,,,0.724000000000000,02060003008299,1,,460,46006,0,1,0,0.006773914443215,10000400005598.000000000000000,0206,1
31248,125920539,4/21/2015 0:00:00,2,,,0.216095920000000,02060003008368,1,,460,46006,0,1,0,0.002405050274225,10000400005599.000000000000000,0206,1
31249,125920597,3/9/2012 10:35:28,2,,,0.013000000000000,02060003008375,1,,460,46006,0,1,0,0.000122903195672,10000400005600.000000000000000,0206,1
31250,125915944,6/10/2016 0:00:00,2,00585952,Moores Branch,1.987162090000000,02060003000784,1,,460,46006,0,1,0,0.022816676168796,10000400005601.000000000000000,0206,1
31251,125915863,3/9/2012 10:35:38,2,,,0.902000000000000,02060003007258,1,,460,46006,0,1,0,0.009601768037601,10000400005602.000000000000000,0206,1
31405,157950827,4/21/2015 0:00:00,2,00597875,Patapsco River,1.611684890000000,02060003011468,1,{EC4F0E63-54EC-4E73-B6B3-2FBDFC313193},558,55800,0,1,0,0.015319053613008,10000400001300.000000000000000,0206,1
31406,125920193,6/10/2016 0:00:00,2,,,8.192117030000000,02060003011596,0,,566,56600,0,0,0,0.081041368808660,10000400001301.000000000000000,0206,1
31505,81698689,3/9/2012 11:35:38,2,00586615,Plumtree Branch,3.212000000000000,02060006000654,1,,460,46006,0,1,0,0.030723224848125,10000400000495.000000000000000,0206,1
31506,125919588,3/9/2012 10:33:52,2,,,0.311000000000000,02060003000659,1,,460,46003,0,1,0,0.003111609276094,10000400000496.000000000000000,0206,1
31507,125919870,3/9/2012 10:32:38,2,,,0.016000000000000,02060003008187,1,125924170,558,55800,0,1,0,0.000150190397454,10000400000497.000000000000000,0206,1
31508,125919915,3/9/2012 10:34:03,2,00597875,Patapsco River,1.074000000000000,02060003000246,1,125924170,558,55800,0,1,0,0.011456063642791,10000400000499.000000000000000,0206,1
31509,125919585,3/9/2012 10:34:08,2,,,0.423000000000000,02060003008174,1,,460,46003,0,1,0,0.003958077418589,10000400000500.000000000000000,0206,1
31510,125919623,3/9/2012 10:31:38,2,00584689,Granite Branch,2.693000000000000,02060003000513,1,,460,46006,0,1,0,0.027621665549222,10000400000501.000000000000000,0206,1
31511,125919652,3/9/2012 10:33:45,2,,,0.107000000000000,02060003008204,1,,460,46006,0,1,0,0.001232053226579,10000400000502.000000000000000,0206,1
31512,125919850,3/9/2012 10:32:38,2,,,0.031000000000000,02060003008200,1,125919559,558,55800,0,1,0,0.000338822122599,10000400000503.000000000000000,0206,1
31645,125920477,3/9/2012 10:32:43,2,,,0.362000000000000,02060003008360,1,,460,46006,0,1,0,0.003782817882200,10000400005417.000000000000000,0206,1
31646,125919602,3/9/2012 10:35:33,2,,,0.775000000000000,02060003000744,1,,460,46006,0,1,0,0.008517903838541,10000400005418.000000000000000,0206,1
31695,125922459,3/9/2012 10:35:00,2,,,0.302000000000000,02060003008701,1,,460,46003,0,1,0,0.003254411277686,10000400005501.000000000000000,0206,1
31696,125920353,3/9/2012 10:33:59,2,,,0.385000000000000,02060003008305,1,,460,46006,0,1,0,0.004288041741273,10000400005502.000000000000000,0206,1
31725,125915466,3/9/2012 10:32:00,2,00583915,Councilmans Run,0.414000000000000,02060003000919,1,,460,46006,0,1,0,0.004662703575577,10000400005330.000000000000000,0206,1
31726,125924205,3/9/2012 10:33:01,2,00583915,Councilmans Run,0.411000000000000,02060003000923,1,,460,46006,0,1,0,0.004074182239467,10000400005331.000000000000000,0206,1
31761,125920635,3/9/2012 10:35:02,2,,,0.024000000000000,02060003008300,1,125920312,558,55800,0,1,0,0.000247660340486,10000400005806.000000000000000,0206,1
31765,125916028,3/9/2012 10:35:38,2,00597622,Jones Falls,0.908000000000000,02060003011172,1,125915672,558,55800,0,1,0,0.010591462523035,10000400005812.000000000000000,0206,1
31766,125915838,3/9/2012 10:35:34,2,,,1.119000000000000,02060003007254,1,,460,46006,0,1,0,0.012164836252144,10000400005813.000000000000000,0206,1
31767,125915916,3/9/2012 10:31:53,2,,,2.608000000000000,02060003000785,1,,460,46006,0,1,0,0.025192418323962,10000400005814.000000000000000,0206,1
31768,125915874,3/9/2012 10:31:53,2,,,0.468000000000000,02060003000785,1,,460,46006,0,1,0,0.004630363738112,10000400005815.000000000000000,0206,1
31769,125915879,3/9/2012 10:32:34,2,00593625,Goodwin Run,0.676000000000000,02060003000939,1,,460,46006,0,1,0,0.006959983614106,10000400005816.000000000000000,0206,1
31802,125919896,4/21/2015 0:00:00,2,,,0.029144130000000,02060003008168,1,125924170,558,55800,0,1,0,0.000266766114328,10000400014725.000000000000000,0206,1
31810,125920351,3/9/2012 10:32:38,2,,,0.526000000000000,02060003000745,1,,460,46006,0,1,0,0.005082966859478,10000400014805.000000000000000,0206,1
31811,125919700,3/9/2012 10:34:31,2,,,0.326000000000000,02060003008228,1,,460,46003,0,1,0,0.003477982190616,10000400014806.000000000000000,0206,1
31812,125920605,3/9/2012 10:34:53,2,,,0.057000000000000,02060003008171,1,,334,33400,0,1,0,0.000669145035584,10000400014807.000000000000000,0206,1
31813,125920609,3/9/2012 10:34:55,2,,,0.187000000000000,02060003008185,1,,334,33400,0,1,0,0.002176982190209,10000400014808.000000000000000,0206,1
31814,125920604,3/9/2012 10:34:26,2,,,0.266000000000000,02060003008376,1,,460,46006,0,1,0,0.002424795081386,10000400014809.000000000000000,0206,1
31815,125920449,3/9/2012 10:35:25,2,,,0.352000000000000,02060003008345,1,,460,46006,0,1,0,0.003985592067339,10000400014810.000000000000000,0206,1
31816,125919823,3/9/2012 10:33:30,2,,,0.134000000000000,02060003000738,1,,460,46003,0,1,0,0.001565054352789,10000400014811.000000000000000,0206,1
32067,125919783,3/9/2012 10:33:16,2,,,1.100000000000000,02060003000663,1,,460,46006,0,1,0,0.011342132099175,10000400000548.000000000000000,0206,1
32068,125919727,3/9/2012 10:34:25,2,,,0.414000000000000,02060003000665,1,,460,46003,0,1,0,0.004065574433225,10000400000549.000000000000000,0206,1
32069,125919800,3/9/2012 10:31:51,2,,,0.053000000000000,02060003008176,1,,460,46006,0,1,0,0.000516103111204,10000400000550.000000000000000,0206,1
32070,125919594,3/9/2012 10:34:10,2,,,0.315000000000000,02060003008180,1,,460,46003,0,1,0,0.003093941513339,10000400000551.000000000000000,0206,1
32071,125919757,3/9/2012 10:31:58,2,,,0.332000000000000,02060003008226,1,,460,46003,0,1,0,0.003681560074804,10000400000553.000000000000000,0206,1
32072,125919813,3/9/2012 10:35:28,2,,,0.285000000000000,02060003008194,1,,460,46003,0,1,0,0.003293647794856,10000400000554.000000000000000,0206,1
32073,125919657,3/9/2012 10:32:38,2,00583379,Brice Run,0.475000000000000,02060003000339,1,,460,46006,0,1,0,0.005024508952972,10000400000555.000000000000000,0206,1
32181,125919702,6/10/2016 0:00:00,2,,,0.376151220000000,02060003000744,1,,460,46006,0,1,0,0.004005657453014,10000400005419.000000000000000,0206,1
32182,125920608,6/10/2016 0:00:00,2,,,0.609854470000000,02060003000744,1,,460,46006,0,1,0,0.006850256086834,10000400005420.000000000000000,0206,1
32183,125919923,3/9/2012 10:32:53,2,00597317,Dead Run,0.078000000000000,02060003000743,1,125924152,558,55800,0,1,0,0.000752602132245,10000400005421.000000000000000,0206,1
32184,125915361,3/9/2012 10:33:49,2,00597508,Gwynns Falls,0.783000000000000,02060003000197,1,,460,46006,0,1,0,0.007464878788709,10000400005422.000000000000000,0206,1
32185,125915366,3/9/2012 10:35:56,2,,,0.555000000000000,02060003007165,1,,460,46006,0,1,0,0.006019034243192,10000400005423.000000000000000,0206,1
32186,125915384,6/10/2016 0:00:00,2,,,1.074691640000000,02060003007172,1,,460,46006,0,1,0,0.010630936848057,10000400005424.000000000000000,0206,1
32187,125915431,3/9/2012 10:34:54,2,,,0.175000000000000,02060003007193,1,,460,46006,0,1,0,0.001830374255237,10000400005425.000000000000000,0206,1
32224,125915555,3/9/2012 10:33:12,2,,,2.304000000000000,02060003000581,1,,460,46006,0,1,0,0.024655061065655,10000400005049.000000000000000,0206,1
32225,125915575,3/9/2012 10:32:29,2,00585304,Keysers Run,1.778000000000000,02060003000590,1,,460,46006,0,1,0,0.020347507256679,10000400005050.000000000000000,0206,1
32232,125920511,6/10/2016 0:00:00,2,00597508,Gwynns Falls,1.078028020000000,02060003000195,1,,460,46006,0,1,0,0.010183355731130,10000400005503.000000000000000,0206,1
32233,125920419,6/10/2016 0:00:00,2,00597508,Gwynns Falls,0.294213530000000,02060003000196,1,,460,46006,0,1,0,0.003240943265775,10000400005504.000000000000000,0206,1
32234,125915845,3/9/2012 10:32:00,2,00597622,Jones Falls,1.217000000000000,02060003000781,1,,460,46006,0,1,0,0.013518229825345,10000400005505.000000000000000,0206,1
32235,125915846,3/9/2012 10:33:40,2,,,1.184000000000000,02060003000782,1,,460,46006,0,1,0,0.011431520876426,10000400005506.000000000000000,0206,1
32259,125919768,3/9/2012 10:33:52,2,,,1.764000000000000,02060003000659,1,,460,46006,0,1,0,0.016475185807676,10000400005101.000000000000000,0206,1
32260,125919811,3/9/2012 10:34:37,2,,,0.338000000000000,02060003008233,1,,460,46003,0,1,0,0.003628591862122,10000400005102.000000000000000,0206,1
32261,125919853,3/9/2012 10:32:38,2,,,0.076000000000000,02060003008200,1,125919530,558,55800,0,1,0,0.000781097869982,10000400005103.000000000000000,0206,1
32262,125919851,3/9/2012 10:31:38,2,00584689,Granite Branch,0.068000000000000,02060003000513,1,125919530,558,55800,0,1,0,0.000627259197638,10000400005104.000000000000000,0206,1
32263,125919662,3/9/2012 10:34:18,2,,,0.686000000000000,02060003000512,1,,460,46006,0,1,0,0.007326139576725,10000400005105.000000000000000,0206,1
32264,125919677,3/9/2012 10:33:27,2,,,0.441000000000000,02060003008214,1,,460,46006,0,1,0,0.004331744672295,10000400005106.000000000000000,0206,1
32290,125920344,3/9/2012 10:35:02,2,,,0.387000000000000,02060003008300,1,,460,46006,0,1,0,0.003748623086847,10000400005807.000000000000000,0206,1
32291,125920528,6/10/2016 0:00:00,2,00597622,Jones Falls,0.552700400000000,02060003000753,1,,460,46006,0,1,0,0.005128789058452,10000400005808.000000000000000,0206,1
32292,125920432,6/10/2016 0:00:00,2,,,1.226575000000000,02060003008338,1,,460,46006,0,1,0,0.012276182470611,10000400005809.000000000000000,0206,1
32293,125920436,3/9/2012 10:32:57,2,,,0.329000000000000,02060003008339,1,,460,46006,0,1,0,0.003538329370183,10000400005810.000000000000000,0206,1
32294,125916032,3/9/2012 10:35:49,2,00597622,Jones Falls,1.524000000000000,02060003011174,1,125915672,558,55800,0,1,0,0.014892191833350,10000400005811.000000000000000,0206,1
32355,125922461,3/9/2012 10:31:57,2,,,0.123000000000000,02060003008361,1,,460,46003,0,1,0,0.001116961589048,10000400014891.000000000000000,0206,1
32356,125920619,3/9/2012 10:33:02,2,,,0.110000000000000,02060003000739,1,,334,33400,0,1,0,0.001226035250473,10000400014892.000000000000000,0206,1
32357,125920443,3/9/2012 10:34:57,2,,,0.053000000000000,02060003008341,1,,460,46006,0,1,0,0.000621337551068,10000400014893.000000000000000,0206,1
32358,125920396,3/9/2012 10:32:48,2,,,0.422000000000000,02060003008320,1,,460,46006,0,1,0,0.004594167423374,10000400014894.000000000000000,0206,1
32359,125920407,3/9/2012 10:32:57,2,,,0.333000000000000,02060003008326,1,,460,46006,0,1,0,0.003139776740084,10000400014895.000000000000000,0206,1
32360,125920398,3/9/2012 10:33:20,2,00597508,Gwynns Falls,0.723000000000000,02060003000194,1,,460,46006,0,1,0,0.007752710587480,10000400014896.000000000000000,0206,1
32361,125920418,3/9/2012 10:35:41,2,,,0.845000000000000,02060003008333,1,,460,46006,0,1,0,0.009007647936887,10000400014897.000000000000000,0206,1
32362,125916000,3/9/2012 10:33:40,2,,,0.066000000000000,02060003000782,1,125915813,558,55800,0,1,0,0.000587388948419,10000400014898.000000000000000,0206,1
32363,125915873,3/9/2012 10:35:32,2,,,2.752000000000000,02060003000776,1,,460,46006,0,1,0,0.027055903194245,10000400014899.000000000000000,0206,1
33320,125922619,3/9/2012 10:34:28,2,,,1.117000000000000,02060003008755,1,,460,46006,0,1,0,0.011511611411143,10000400024432.000000000000000,0206,1
33323,125920560,6/10/2016 0:00:00,2,,,0.985411890000000,02060003008372,1,,460,46006,0,1,0,0.009263135036990,10000400024435.000000000000000,0206,1
33324,125920631,3/9/2012 10:34:54,2,,,0.031000000000000,02060003008336,1,125920312,558,55800,0,1,0,0.000366503720775,10000400024436.000000000000000,0206,1
33443,125920632,3/9/2012 10:33:02,2,00597508,Gwynns Falls,0.813000000000000,02060003000191,1,125920312,558,55800,0,1,0,0.008075929021092,10000400024437.000000000000000,0206,1
33444,125920412,3/9/2012 10:33:06,2,00598242,Western Run,0.574000000000000,02060003000791,1,,460,46006,0,1,0,0.006062077480758,10000400024438.000000000000000,0206,1
33591,125915373,3/9/2012 10:33:34,2,00585545,Locust Run,0.910000000000000,02060003000374,1,,460,46006,0,1,0,0.009585272898830,10000400028427.000000000000000,0206,1
33592,125915513,3/9/2012 10:35:28,2,,,0.761000000000000,02060003007219,1,,460,46006,0,1,0,0.007573015829951,10000400028428.000000000000000,0206,1
33593,125915381,3/9/2012 10:32:34,2,,,1.532000000000000,02060003000733,1,,460,46006,0,1,0,0.016272590519688,10000400028429.000000000000000,0206,1
33594,125915542,3/9/2012 10:32:15,2,,,1.115000000000000,02060003000593,1,,460,46006,0,1,0,0.012808154390987,10000400028430.000000000000000,0206,1
33595,125915457,3/9/2012 10:32:29,2,,,0.669000000000000,02060003007204,1,,460,46006,0,1,0,0.006420802220060,10000400028431.000000000000000,0206,1
33670,81698667,3/9/2012 11:34:50,2,00586615,Plumtree Branch,0.352000000000000,02060006000653,1,,460,46006,0,1,0,0.003243447864383,10000400028417.000000000000000,0206,1
33671,81698715,3/9/2012 11:34:21,2,,,0.065000000000000,02060006001890,1,81698591,558,55800,0,1,0,0.000758587000205,10000400028418.000000000000000,0206,1
33672,81698693,3/9/2012 11:36:06,2,,,0.284000000000000,02060006001902,1,,460,46003,0,1,0,0.002694160253948,10000400028419.000000000000000,0206,1
33673,125919914,3/9/2012 10:34:39,2,00597875,Patapsco River,0.444000000000000,02060003000247,1,125924170,558,55800,0,1,0,0.004643163545799,10000400028420.000000000000000,0206,1
33674,125919769,3/9/2012 10:32:21,2,,,0.657000000000000,02060003000660,1,,460,46006,0,1,0,0.006610432832207,10000400028421.000000000000000,0206,1
33675,125919873,3/9/2012 10:32:21,2,,,0.016000000000000,02060003000660,1,125924170,558,55800,0,1,0,0.000178860218256,10000400028422.000000000000000,0206,1
33676,125919621,3/9/2012 10:35:13,2,,,0.552000000000000,02060003008193,1,,460,46006,0,1,0,0.006273436714712,10000400028423.000000000000000,0206,1
33677,125919645,3/9/2012 10:32:38,2,,,0.025000000000000,02060003008200,1,,460,46006,0,1,0,0.000274165124188,10000400028424.000000000000000,0206,1
33678,125919736,3/9/2012 10:34:18,2,,,0.276000000000000,02060003000512,1,,460,46003,0,1,0,0.002515568999889,10000400028425.000000000000000,0206,1
33728,125919904,3/9/2012 10:33:30,2,,,0.023000000000000,02060003008224,1,125924170,558,55800,0,1,0,0.000223360047783,10000400028648.000000000000000,0206,1
33729,125922025,6/10/2016 0:00:00,2,,,1.042484560000000,02060003008229,1,,460,46006,0,1,0,0.010188562832002,10000400028649.000000000000000,0206,1
33730,125919575,3/9/2012 10:34:08,2,00583890,Cooper Branch,0.130000000000000,02060003000501,1,,460,46003,0,1,0,0.001492372999957,10000400028650.000000000000000,0206,1
33815,125924218,3/9/2012 10:33:59,2,,,0.686000000000000,02060003010980,1,,460,46006,0,1,0,0.006604277431174,10000400028426.000000000000000,0206,1
33859,125919897,3/9/2012 10:33:07,2,00597875,Patapsco River,0.034000000000000,02060003000241,1,125924170,558,55800,0,1,0,0.000392457764971,10000400028651.000000000000000,0206,1
33860,125919895,3/9/2012 10:31:58,2,00585886,Miller Run,0.027000000000000,02060003000502,1,125924170,558,55800,0,1,0,0.000317794132762,10000400028652.000000000000000,0206,1
