OBJECTID,Permanent_Identifier,FDate,Resolution,GNIS_ID,GNIS_Name,LengthKM,ReachCode,FlowDir,WBArea_Permanent_Identifier,FType,FCode,MainPath,InNetwork,VisibilityFilter,Shape_Length,NHDPlusID,VPUID,Enabled
12490,125920363,3/9/2012 10:33:02,2,00597508,Gwynns Falls,0.890000000000000,02060003000191,1,,460,46006,0,1,0,0.009963444686594,10000400001076.000000000000000,0206,1
15293,125915435,3/9/2012 10:32:50,2,00597508,Gwynns Falls,0.145000000000000,02060003000202,1,,460,46006,0,1,0,0.001523918782051,10000400009937.000000000000000,0206,1
15954,125920638,3/9/2012 10:33:36,2,00597508,Gwynns Falls,0.879000000000000,02060003000190,1,125920312,558,55800,0,1,0,0.009270078296608,10000400015183.000000000000000,0206,1
15955,125920639,3/9/2012 10:33:36,2,00597508,Gwynns Falls,1.012000000000000,02060003000190,1,125920312,558,55800,0,1,0,0.010919212996678,10000400015184.000000000000000,0206,1
16213,125920617,4/21/2015 0:00:00,2,,,0.074995980000000,02060003008368,1,125920297,558,55800,0,1,0,0.000732693074137,10000400019571.000000000000000,0206,1
16288,125920362,3/9/2012 10:33:02,2,00597508,Gwynns Falls,0.118000000000000,02060003000191,1,,460,46006,0,1,0,0.001186654466597,10000400019729.000000000000000,0206,1
16484,125920491,3/9/2012 10:33:54,2,00597508,Gwynns Falls,0.456000000000000,02060003000195,1,,460,46006,0,1,0,0.004913609390039,10000400010192.000000000000000,0206,1
16485,125920601,3/9/2012 10:32:35,2,00597508,Gwynns Falls,0.079000000000000,02060003000196,1,125924171,558,55800,0,1,0,0.000836144281301,10000400010193.000000000000000,0206,1
17273,125920416,3/9/2012 10:32:35,2,00597508,Gwynns Falls,0.285000000000000,02060003000196,1,,460,46006,0,1,0,0.002818894215134,10000400010195.000000000000000,0206,1
17856,125915427,3/9/2012 10:32:50,2,00597508,Gwynns Falls,0.825000000000000,02060003000202,1,,460,46006,0,1,0,0.008211734963491,10000400009938.000000000000000,0206,1
21471,125915597,6/10/2016 0:00:00,2,00597508,Gwynns Falls,0.398043910000000,02060003000200,1,,460,46006,0,1,0,0.003558520553219,10000400010023.000000000000000,0206,1
21472,125915584,6/10/2016 0:00:00,2,00597508,Gwynns Falls,1.307323730000000,02060003000200,1,,460,46006,0,1,0,0.012675228680015,10000400010024.000000000000000,0206,1
21473,125915380,3/9/2012 10:35:39,2,00597508,Gwynns Falls,0.117000000000000,02060003000199,1,,460,46006,0,1,0,0.001339355100116,10000400010025.000000000000000,0206,1
21936,125915821,6/10/2016 0:00:00,2,00597508,Gwynns Falls,0.947616930000000,02060003000196,1,,460,46006,0,1,0,0.010115580986013,10000400019399.000000000000000,0206,1
23026,125920357,3/9/2012 10:33:02,2,00597508,Gwynns Falls,0.508000000000000,02060003000191,1,,460,46006,0,1,0,0.004709781476682,10000400010457.000000000000000,0206,1
23580,125920598,3/9/2012 10:32:27,2,,,0.012000000000000,02060003007269,1,125924171,558,55800,0,1,0,0.000138041990196,10000400019481.000000000000000,0206,1
25156,125920372,3/9/2012 10:32:06,2,00597508,Gwynns Falls,1.589000000000000,02060003000192,1,,460,46006,0,1,0,0.016228369432660,10000400014993.000000000000000,0206,1
25157,125920616,3/9/2012 10:33:20,2,00597508,Gwynns Falls,0.214000000000000,02060003000194,1,125920297,558,55800,0,1,0,0.001951253367588,10000400014994.000000000000000,0206,1
25839,125920640,3/3/2014 0:00:00,2,00597508,Gwynns Falls,2.036998070000000,02060003000190,1,125920312,558,55800,0,1,0,0.021877026236907,10000400010508.000000000000000,0206,1
26985,125915374,3/9/2012 10:35:22,2,00597508,Gwynns Falls,0.786000000000000,02060003000198,1,,460,46006,0,1,0,0.007733865433972,10000400000716.000000000000000,0206,1
26986,125915527,3/9/2012 10:33:21,2,00597508,Gwynns Falls,1.446000000000000,02060003000200,1,,460,46006,0,1,0,0.014607421187735,10000400000717.000000000000000,0206,1
26987,125915531,3/9/2012 10:35:05,2,00597508,Gwynns Falls,1.105000000000000,02060003000201,1,,460,46006,0,1,0,0.010065211690191,10000400000718.000000000000000,0206,1
27347,125915401,3/9/2012 10:33:21,2,00597508,Gwynns Falls,0.234000000000000,02060003000200,1,,460,46006,0,1,0,0.002320720930180,10000400000720.000000000000000,0206,1
27743,125915379,3/9/2012 10:35:22,2,00597508,Gwynns Falls,0.534000000000000,02060003000198,1,,460,46006,0,1,0,0.006137672464794,10000400014730.000000000000000,0206,1
27745,125915528,3/9/2012 10:33:21,2,00597508,Gwynns Falls,0.862000000000000,02060003000200,1,,460,46006,0,1,0,0.009240307580116,10000400014732.000000000000000,0206,1
29157,125920623,3/9/2012 10:33:02,2,00597508,Gwynns Falls,0.199000000000000,02060003000191,1,125920295,558,55800,0,1,0,0.002187556770385,10000400001137.000000000000000,0206,1
29833,125920426,3/9/2012 10:33:02,2,00597508,Gwynns Falls,0.927000000000000,02060003000191,1,,460,46006,0,1,0,0.009253108469104,10000400005761.000000000000000,0206,1
30187,125920546,4/21/2015 0:00:00,2,,,0.067260810000000,02060003008370,1,,460,46006,0,1,0,0.000699012670398,10000400005705.000000000000000,0206,1
30312,125915609,3/9/2012 10:32:50,2,00597508,Gwynns Falls,1.542000000000000,02060003000202,1,,460,46006,0,1,0,0.015751782036763,10000400014566.000000000000000,0206,1
31248,125920539,4/21/2015 0:00:00,2,,,0.216095920000000,02060003008368,1,,460,46006,0,1,0,0.002405050274225,10000400005599.000000000000000,0206,1
32184,125915361,3/9/2012 10:33:49,2,00597508,Gwynns Falls,0.783000000000000,02060003000197,1,,460,46006,0,1,0,0.007464878788709,10000400005422.000000000000000,0206,1
32232,125920511,6/10/2016 0:00:00,2,00597508,Gwynns Falls,1.078028020000000,02060003000195,1,,460,46006,0,1,0,0.010183355731130,10000400005503.000000000000000,0206,1
32233,125920419,6/10/2016 0:00:00,2,00597508,Gwynns Falls,0.294213530000000,02060003000196,1,,460,46006,0,1,0,0.003240943265775,10000400005504.000000000000000,0206,1
32360,125920398,3/9/2012 10:33:20,2,00597508,Gwynns Falls,0.723000000000000,02060003000194,1,,460,46006,0,1,0,0.007752710587480,10000400014896.000000000000000,0206,1
33443,125920632,3/9/2012 10:33:02,2,00597508,Gwynns Falls,0.813000000000000,02060003000191,1,125920312,558,55800,0,1,0,0.008075929021092,10000400024437.000000000000000,0206,1
34024,125920427,3/9/2012 10:33:20,2,00597508,Gwynns Falls,2.617000000000000,02060003000194,1,,460,46006,0,1,0,0.024640627405347,10000400028841.000000000000000,0206,1
34025,125920401,3/9/2012 10:33:54,2,00597508,Gwynns Falls,0.440000000000000,02060003000195,1,,460,46006,0,1,0,0.004141110122388,10000400028843.000000000000000,0206,1
